step,loss/policy,loss/value,loss/kl_penalty,loss/total,policy/approxkl,policy/clipfrac,value/error,value/clipfrac,objective/kl,objective/rewards,objective/returns,step_time,policy/learning_rate,value/learning_rate
1,-4.76837158203125e-05,0.01925223134458065,1.4645712553829071e-06,0.01925223134458065,-0.0001493181480327621,0.0013950893189758062,0.3861607015132904,0.0013253347715362906,0.0446428582072258,0.7142857313156128,1.2678571939468384,5.2535,1e-07,1e-06
2,-0.0002685546933207661,0.01953125,1.1603037819440942e-06,0.01966145820915699,3.662109520519152e-05,0.0009724934934638441,0.38749998807907104,0.003971354104578495,0.03307291492819786,0.8083333373069763,1.274999976158142,5.4504,1e-07,1e-06
3,-0.0004353841068223119,0.01927083358168602,1.374880525872868e-06,0.01979166641831398,0.00011494954378576949,0.0019042969215661287,0.3854166567325592,0.002864583395421505,0.03854166716337204,0.8416666388511658,1.2833333015441895,5.4669,8.375234893767539e-07,2.3546349804879152e-06
4,-8.290608820971102e-05,0.01861979253590107,1.09672544112982e-06,0.01875000074505806,0.00011393229215173051,0.0011311848647892475,0.375,0.0024739583022892475,0.0338541679084301,0.800000011920929,1.274999976158142,5.55,1.2689470740631731e-06,3.1470456462384807e-06
5,0.00027669270639307797,0.01901041716337204,1.3669331337951007e-06,0.01875000074505806,-0.0004760742303915322,0.0015787760494276881,0.3791666626930237,0.002506510354578495,0.04088541492819786,0.7583333253860474,1.2666666507720947,5.5641,1.575046978753508e-06,3.70926996097583e-06
6,0.0003499348822515458,0.01796874962747097,1.2079874522896716e-06,0.01770833320915699,-0.0008422851678915322,0.0019856770522892475,0.3583333194255829,0.010677083395421505,0.03697916492819786,0.75,1.2666666507720947,5.5869,1.8124765106232457e-06,4.1453650195120835e-06
7,0.0016764323227107525,0.01822916604578495,1.3828278042637976e-06,0.01647135429084301,-0.0023925781715661287,0.0071614584885537624,0.36250001192092896,0.04140625149011612,0.0364583320915699,0.8916666507720947,1.2999999523162842,5.5743,2.0064705634399267e-06,4.501680626726396e-06
8,0.0018961589084938169,0.01901041716337204,1.1603037819440942e-06,0.01718750037252903,-0.0030761719681322575,0.00937500037252903,0.34375,0.25,0.03697916492819786,0.7916666865348816,1.2666666507720947,5.65,2.170490198034929e-06,4.802941180064155e-06
9,0.0024251302238553762,0.01927083358168602,1.2079874522896716e-06,0.01679687574505806,-0.0068359375,0.02317708358168602,0.34583333134651184,0.26875001192092896,0.03697916492819786,0.7749999761581421,1.25,5.6362,2.312570468130261e-06,5.0639049414637446e-06
10,0.0035481771919876337,0.01861979253590107,1.3669331337951007e-06,0.015104166232049465,-0.00989583320915699,0.02916666679084301,0.3333333432674408,0.2562499940395355,0.04114583507180214,0.7083333134651184,1.2833333015441895,5.6669,2.437894148126346e-06,5.294091292476961e-06
11,0.004589843563735485,0.01679687574505806,1.271565793103946e-06,0.01210937462747097,-0.01184895820915699,0.0338541679084301,0.2854166626930237,0.30000001192092896,0.03437500074505806,0.8833333253860474,1.2833333015441895,5.668,2.5499999999999997e-06,5.499999999999999e-06
12,0.005110676866024733,0.01608072966337204,1.2238820090715308e-06,0.01100260391831398,-0.01210937462747097,0.03164062649011612,0.26875001192092896,0.30416667461395264,0.0364583320915699,0.8083333373069763,1.2666666507720947,5.6871,2.651412078637651e-06,5.686267083212012e-06
13,0.00634765625,0.01621093787252903,1.1523565035531647e-06,0.009830729104578495,-0.01770833320915699,0.04505208507180214,0.26249998807907104,0.32499998807907104,0.0364583320915699,0.800000011920929,1.2666666507720947,5.6977,2.7439940528166807e-06,5.856315607214311e-06
14,0.0074869790114462376,0.01627604104578495,1.4940898154236493e-06,0.0087890625,-0.02304687537252903,0.05546874925494194,0.2541666626930237,0.34166666865348816,0.04374999925494194,0.7166666388511658,1.274999976158142,5.7122,2.8291612131517495e-06,6.012745085380764e-06
15,0.00904947891831398,0.01614583283662796,1.09672544112982e-06,0.007031249813735485,-0.02591145783662796,0.0611979179084301,0.24166665971279144,0.3583333194255829,0.03164062649011612,0.8500000238418579,1.274999976158142,5.7148,2.9080136874116827e-06,6.15757616055207e-06
16,0.009114583022892475,0.015559895895421505,1.3669331337951007e-06,0.0064453124068677425,-0.02513020858168602,0.06197916716337204,0.23020833730697632,0.35624998807907104,0.03854166716337204,0.824999988079071,1.274999976158142,5.7176,2.981423584686419e-06,6.292410665750565e-06
17,0.00963541679084301,0.01536458358168602,1.112619997911679e-06,0.00572916679084301,-0.0234375,0.06432291865348816,0.22291666269302368,0.3583333194255829,0.03463541716337204,0.800000011920929,1.2833333015441895,5.7451,3.0500939575070155e-06,6.41853992195166e-06
18,-0.00023357685131486505,0.011868990026414394,0.000152587890625,0.012319711968302727,-0.00042724609375,0.0020845853723585606,0.23798076808452606,0.0015211838763207197,2.942307710647583,0.6634615659713745,1.2163461446762085,4.2169,3.1145998573767713e-06,6.537020146202233e-06
19,-0.00010630289762048051,0.011067708022892475,0.0001759847073117271,0.01132812537252903,-0.0017415364272892475,0.004817708395421505,0.22083333134651184,0.0025878907181322575,3.1666667461395264,0.699999988079071,1.2083333730697632,4.8184,3.1754176375030995e-06,6.6487262729648755e-06
20,0.0010009765392169356,0.011197916232049465,0.00012715657067019492,0.010286458767950535,-0.0036295573227107525,0.010416666977107525,0.22291666269302368,0.02239583246409893,2.5833332538604736,0.6666666865348816,1.2000000476837158,5.0557,3.2329463223344303e-06,6.7543912042877286e-06
21,0.0013671874767169356,0.010677083395421505,0.00015360514225903898,0.00950520858168602,-0.005664062686264515,0.01809895783662796,0.20729166269302368,0.11145833134651184,3.2333333492279053,0.675000011920929,1.1833332777023315,5.2296,3.2875234893767537e-06,6.8546349804879145e-06
22,0.0031901041511446238,0.01132812537252903,0.00011698404705384746,0.00820312462747097,-0.009960937313735485,0.02942708320915699,0.21250000596046448,0.17291666567325592,2.633333444595337,0.6333333253860474,1.2166666984558105,5.3518,3.339437272098102e-06,6.949986826302635e-06
23,0.006282552145421505,0.01015624962747097,0.0001892089785542339,0.004085286520421505,-0.014713541604578495,0.03984374925494194,0.19166666269302368,0.16041666269302368,3.4666666984558105,0.699999988079071,1.2166666984558105,5.358,3.388935568014405e-06,7.040902063699928e-06
24,0.0064453124068677425,0.010416666977107525,0.00013834635319653898,0.004134114366024733,-0.01927083358168602,0.05052083358168602,0.19687500596046448,0.13645833730697632,2.5333333015441895,0.675000011920929,1.2000000476837158,5.3158,3.436233198243102e-06,7.127775262079167e-06
25,0.00670572929084301,0.010286458767950535,0.00014851888408884406,0.003727213479578495,-0.01770833320915699,0.05364583432674408,0.19583334028720856,0.12604166567325592,3.2666666507720947,0.6583333611488342,1.1916667222976685,5.3753,3.4815175421934347e-06,7.210950587702226e-06
26,0.007552083116024733,0.010546875186264515,0.00011901855759788305,0.0032063801772892475,-0.01927083358168602,0.06041666492819786,0.1979166716337204,0.14791665971279144,2.700000047683716,0.6416666507720947,1.2000000476837158,5.4467,3.5249530212464915e-06,7.290730039024167e-06
27,0.012044270522892475,0.009765625,0.00013834635319653898,-0.0021647135727107525,-0.02460937574505806,0.06875000149011612,0.17916665971279144,0.16770833730697632,2.8333332538604736,0.6916666626930237,1.2166666984558105,5.42,3.566684702528504e-06,7.36738006586868e-06
28,0.012239583767950535,0.00963541679084301,0.00019429525127634406,-0.00244140625,-0.02460937574505806,0.07604166865348816,0.17083333432674408,0.20416666567325592,3.2166666984558105,0.7166666388511658,1.2166666984558105,5.3832,3.6068412221895187e-06,7.441136938715442e-06
29,0.01243489608168602,0.010091145522892475,0.00013631184992846102,-0.0022298176772892475,-0.02122395858168602,0.07447917014360428,0.17499999701976776,0.22708334028720856,2.950000047683716,0.675000011920929,1.1916667222976685,5.4054,3.6455371767884367e-06,7.512211141039985e-06
30,0.011067708022892475,0.009765625,0.0001291910739382729,-0.001220703125,-0.02057291753590107,0.07343749701976776,0.16979166865348816,0.2135416716337204,3.0333333015441895,0.6583333611488342,1.1916667222976685,5.4363,3.682875094852442e-06,7.580790990545301e-06
31,0.01796874962747097,0.009700520895421505,0.00014139810809865594,-0.00807291641831398,-0.02578124962747097,0.09375,0.1666666716337204,0.21250000596046448,2.816666603088379,0.6499999761581421,1.2166666984558105,5.4238,3.7189470740631725e-06,7.647045646238481e-06
32,0.01744791679084301,0.009244791232049465,0.0001770019589457661,-0.00791015662252903,-0.02565104141831398,0.0911458358168602,0.16249999403953552,0.19583334028720856,3.0999999046325684,0.7083333134651184,1.2166666984558105,5.4094,3.7538361498939676e-06,7.711127622254227e-06
33,0.01927083358168602,0.009830729104578495,0.00013631184992846102,-0.009244791232049465,-0.02317708358168602,0.09322916716337204,0.17291666567325592,0.19166666269302368,2.799999952316284,0.675000011920929,1.2000000476837158,5.4292,3.7876174468837695e-06,7.773174902439577e-06
34,0.01653645746409893,0.00950520858168602,0.00013834635319653898,-0.0068359375,-0.02187499962747097,0.08749999850988388,0.16458334028720856,0.1979166716337204,3.066666603088379,0.675000011920929,1.1833332777023315,5.4287,3.820359152700824e-06,7.833312729450493e-06
35,0.0005213419790379703,0.007975260727107525,0.00031026205397211015,0.0078125,-0.0001678466796875,0.0013326009502634406,0.16015625,0.0016581217059865594,6.666666507720947,0.6354166865348816,1.125,3.9629,3.852123346753525e-06,7.891655126690148e-06
36,0.0002197265566792339,0.0078125,0.00036214193096384406,0.00794270820915699,0.0001235961972270161,0.0043619791977107525,0.15625,0.0033203125931322575,8.0,0.6666666865348816,1.1333333253860474,4.7714,3.882966708658175e-06,7.948306199576239e-06
37,0.00033976236591115594,0.008138020522892475,0.00033772786264307797,0.008138020522892475,-0.0005371093866415322,0.008854166604578495,0.1614583283662796,0.06197916716337204,7.0333333015441895,0.675000011920929,1.1166666746139526,5.1152,3.9129411268798535e-06,8.003361253452792e-06
38,0.0009521484607830644,0.008463541977107525,0.0003214518364984542,0.0078125,-0.0008626302005723119,0.01614583283662796,0.16458334028720856,0.12083332985639572,7.333333492279053,0.6083333492279053,1.1416666507720947,5.2381,3.942094223964138e-06,8.056907758301477e-06
39,0.005859375,0.007747395895421505,0.0002929687616415322,0.0022135416511446238,-0.0025878907181322575,0.02421874925494194,0.15208333730697632,0.09687499701976776,6.866666793823242,0.6333333253860474,1.149999976158142,5.2796,3.970469811711184e-06,8.109026184775644e-06
40,0.00963541679084301,0.0074218749068677425,0.0003743489505723119,-0.0018391927005723119,-0.0027832030318677425,0.03802083432674408,0.14791665971279144,0.02786458283662796,7.800000190734863,0.675000011920929,1.125,5.2807,3.998108287214923e-06,8.159790731619245e-06
41,0.010286458767950535,0.007877604104578495,0.00032552084303461015,-0.0020751953125,-0.0038736979477107525,0.04088541492819786,0.15625,0.01796874962747097,7.0,0.6833333373069763,1.125,5.3498,4.025046978753507e-06,8.20926996097583e-06
42,0.009244791232049465,0.007877604104578495,0.00033365885610692203,-0.0010335285915061831,-0.00670572929084301,0.04270833358168602,0.15625,0.02395833283662796,7.400000095367432,0.6166666746139526,1.1333333253860474,5.4046,4.051320448963352e-06,8.257527355238809e-06
43,0.01132812537252903,0.0073567708022892475,0.00029500326490961015,-0.0037434895057231188,-0.0068359375,0.04635416716337204,0.14479166269302368,0.03229166567325592,6.866666793823242,0.6499999761581421,1.1583333015441895,5.4206,4.076960761474856e-06,8.304621806790552e-06
44,0.01901041716337204,0.0071614584885537624,0.0003662109375,-0.01145833358168602,-0.00807291641831398,0.07135416567325592,0.13854166865348816,0.0989583358168602,7.766666889190674,0.6333333253860474,1.1166666746139526,5.4124,4.1019977161699864e-06,8.350608050108138e-06
45,0.01888020895421505,0.007552083116024733,0.0003417968691792339,-0.010937499813735485,-0.010937499813735485,0.07500000298023224,0.14374999701976776,0.13437500596046448,7.333333492279053,0.675000011920929,1.1166666746139526,5.4357,4.126459057391159e-06,8.395537044187843e-06
46,0.01718750037252903,0.0072265625931322575,0.0003214518364984542,-0.00963541679084301,-0.013151041232049465,0.07083333283662796,0.13750000298023224,0.11249999701976776,7.0,0.6583333611488342,1.1333333253860474,5.4616,4.150370658749591e-06,8.439456311989045e-06
47,0.01770833320915699,0.0072265625931322575,0.0003173828008584678,-0.01015624962747097,-0.01582031324505806,0.07500000298023224,0.13958333432674408,0.06875000149011612,7.4666666984558105,0.6416666507720947,1.1666666269302368,5.4738,4.173756687619856e-06,8.482410242567083e-06
48,0.02382812462747097,0.007096354383975267,0.000335693359375,-0.01640624925494194,-0.01718750037252903,0.0989583358168602,0.13750000298023224,0.07135416567325592,7.400000095367432,0.6416666507720947,1.1333333253860474,5.4645,4.196639751942507e-06,8.524440360710727e-06
49,0.02460937574505806,0.00696614570915699,0.0003417968691792339,-0.01731770858168602,-0.01848958246409893,0.10833333432674408,0.13333334028720856,0.08124999701976776,7.4666666984558105,0.6499999761581421,1.1166666746139526,5.4825,4.219041031570189e-06,8.565585568190142e-06
50,0.02447916753590107,0.0071614584885537624,0.00033365885610692203,-0.01692708395421505,-0.02135416679084301,0.10208333283662796,0.13333334028720856,0.12916666269302368,7.0,0.6916666626930237,1.125,5.501,4.240980396069858e-06,8.60588236012831e-06
51,0.02473958395421505,0.0071614584885537624,0.00030924478778615594,-0.01731770858168602,-0.02187499962747097,0.10625000298023224,0.13124999403953552,0.15416666865348816,7.199999809265137,0.6333333253860474,1.1666666269302368,5.5065,4.262476510623246e-06,8.645365019512084e-06
52,0.0007657138048671186,0.006525212898850441,0.000732421875,0.006480823736637831,0.0003828569024335593,0.0025745739694684744,0.1306818127632141,0.0011097301030531526,15.454545021057129,0.5681818127632141,1.079545497894287,4.1464,4.283546931439944e-06,8.684065792440713e-06
53,0.0007609049207530916,0.006575520616024733,0.0007568359142169356,0.006575520616024733,-0.0005330403801053762,0.005859375,0.13124999403953552,0.0012451171642169356,16.799999237060547,0.6333333253860474,1.0833333730697632,4.8882,4.304208191905258e-06,8.722015046356597e-06
54,0.0006022135494276881,0.0061848959885537624,0.0006347656017169356,0.0062500000931322575,-0.0017659504665061831,0.012369791977107525,0.12395833432674408,0.0014729817630723119,14.0,0.5666666626930237,1.100000023841858,5.2152,4.324475880521933e-06,8.75924141320355e-06
55,0.0008748372201807797,0.00621744804084301,0.0006835937383584678,0.00598958320915699,-0.0020507811568677425,0.01692708395421505,0.12395833432674408,0.0050455727614462376,14.399999618530273,0.6166666746139526,1.0750000476837158,5.3521,4.344364711566273e-06,8.795771919203358e-06
56,0.0063151041977107525,0.0063151041977107525,0.0007649739854969084,0.0007446288946084678,-0.0030273436568677425,0.03541666641831398,0.12552084028720856,0.02838541753590107,15.333333015441895,0.574999988079071,1.0750000476837158,5.4759,4.363888589260897e-06,8.831632102724098e-06
57,0.01171875,0.00647786445915699,0.0007486979011446238,-0.00452473945915699,-0.00501302070915699,0.0442708320915699,0.12812499701976776,0.04713541641831398,17.0,0.6000000238418579,1.0916666984558105,5.5377,4.383060666165191e-06,8.866846121527902e-06
58,0.01158854179084301,0.006054687313735485,0.0006510416860692203,-0.004947916604578495,-0.00426432304084301,0.04635416716337204,0.11927083134651184,0.03489583358168602,14.266666412353516,0.5833333134651184,1.0916666984558105,5.5328,4.4018933963976035e-06,8.901436850526212e-06
59,0.01184895820915699,0.00598958320915699,0.0006835937383584678,-0.005143229383975267,-0.0047851563431322575,0.06093750149011612,0.11874999850988388,0.01608072966337204,14.399999618530273,0.6166666746139526,1.0750000476837158,5.5971,4.420398584229196e-06,8.935425971033217e-06
60,0.01608072966337204,0.006640625186264515,0.0007405598880723119,-0.008723958395421505,-0.013020833022892475,0.0729166641831398,0.13124999403953552,0.02291666716337204,15.0,0.5333333611488342,1.0750000476837158,5.6349,4.438587428523253e-06,8.96883405238965e-06
61,0.01979166641831398,0.005794270895421505,0.0006835937383584678,-0.01328125037252903,-0.01406249962747097,0.07604166865348816,0.1145833358168602,0.02356770820915699,15.666666984558105,0.6333333253860474,1.100000023841858,5.6461,4.4564705634399265e-06,9.001680626726396e-06
62,0.021484375,0.0059570311568677425,0.0007405598880723119,-0.01477864570915699,-0.01783854141831398,0.09062500298023224,0.11562500149011612,0.06276042014360428,15.866666793823242,0.5833333134651184,1.0833333730697632,5.6662,4.474058095776379e-06,9.033984257548451e-06
63,0.02005208283662796,0.0057617188431322575,0.0006510416860692203,-0.013671875,-0.013020833022892475,0.09062500298023224,0.11145833134651184,0.07864583283662796,14.0,0.625,1.100000023841858,5.6628,4.491359639270722e-06,9.065762602742142e-06
64,0.0234375,0.006119791883975267,0.000732421875,-0.01653645746409893,-0.01692708395421505,0.10520832985639572,0.11874999850988388,0.06458333134651184,15.533333778381348,0.574999988079071,1.0666667222976685,5.6625,4.508384346161275e-06,9.097032472541118e-06
65,0.02877604216337204,0.005924479104578495,0.0007161458488553762,-0.02213541604578495,-0.01822916604578495,0.12031249701976776,0.11562500149011612,0.04895833507180214,14.933333396911621,0.6083333492279053,1.0833333730697632,5.695,4.525140936260522e-06,9.12780988292749e-06
66,0.02903645858168602,0.00621744804084301,0.0007731119985692203,-0.02200520783662796,-0.02916666679084301,0.12343750149011612,0.12083332985639572,0.05624999850988388,16.799999237060547,0.5416666865348816,1.0750000476837158,5.6983,4.541637723774996e-06,9.158110104892849e-06
67,0.02786458283662796,0.0055338540114462376,0.0006144205690361559,-0.02161458320915699,-0.02057291753590107,0.12812499701976776,0.10729166865348816,0.06979166716337204,13.466666221618652,0.6166666746139526,1.100000023841858,5.6779,4.5578826420775776e-06,9.187947709938409e-06
68,0.03072916716337204,0.005924479104578495,0.0007161458488553762,-0.02421874925494194,-0.02643229253590107,0.14166666567325592,0.1119791641831398,0.09791667014360428,15.199999809265137,0.6083333492279053,1.0666667222976685,5.6855,4.573883266617024e-06,9.217336612153717e-06
69,-0.0002700805780477822,0.0058837891556322575,0.0012878418201580644,0.0074218749068677425,0.0002304077206645161,0.0033447265159338713,0.1171875,0.0008605957264080644,30.0,0.5,1.037500023841858,3.7923,4.589646836130279e-06,9.246290107178063e-06
70,-5.6203207350336015e-05,0.0055338540114462376,0.001220703125,0.0068033854477107525,-0.0003601074276957661,0.009309896267950535,0.11041666567325592,0.0014973958022892475,34.0,0.5333333611488342,1.0499999523162842,6.1899,4.605180272306275e-06,9.274820908317649e-06
71,0.0008666992071084678,0.0053385416977107525,0.0010253905784338713,0.00550130195915699,-0.002197265625,0.01848958246409893,0.10625000298023224,0.0016520182834938169,26.399999618530273,0.5333333611488342,1.0458333492279053,6.6782,4.620490198034929e-06,9.302941180064155e-06
72,-0.0004435221489984542,0.0052083334885537624,0.0011718750465661287,0.0068359375,-0.0039388020522892475,0.02734375,0.10364583134651184,0.005175781436264515,30.0,0.6499999761581421,1.0333333015441895,6.7073,4.635582954361734e-06,9.330662569235839e-06
73,0.0047851563431322575,0.0054687499068677425,0.0011393228778615594,0.0018147786613553762,-0.00572916679084301,0.03697916492819786,0.10885416716337204,0.013020833022892475,27.33333396911621,0.550000011920929,1.0416666269302368,6.8379,4.650464616256607e-06,9.357996233940707e-06
74,0.012239583767950535,0.0054036458022892475,0.0013264974113553762,-0.0054687499068677425,-0.009700520895421505,0.05364583432674408,0.10781250149011612,0.01966145820915699,35.20000076293945,0.5166666507720947,1.0416666269302368,6.7816,4.665141007295116e-06,9.38495287054205e-06
75,0.01197916641831398,0.005078124813735485,0.0009847005130723119,-0.005924479104578495,-0.008723958395421505,0.04739583283662796,0.10104166716337204,0.009309896267950535,27.33333396911621,0.5666666626930237,1.0583332777023315,6.9983,4.679617713340891e-06,9.411542738789393e-06
76,0.01308593712747097,0.00524088554084301,0.0012125651119276881,-0.006640625186264515,-0.00807291641831398,0.06145833432674408,0.1041666641831398,0.011197916232049465,29.600000381469727,0.6000000238418579,1.024999976158142,7.0168,4.693900095309664e-06,9.437775685262649e-06
77,0.013997395522892475,0.0054036458022892475,0.0011149088386446238,-0.0074869790114462376,-0.01158854179084301,0.06458333134651184,0.10729166865348816,0.013020833022892475,29.066667556762695,0.5666666626930237,1.0333333015441895,7.2527,4.707993301087939e-06,9.46366116526356e-06
78,0.02265625074505806,0.00524088554084301,0.0012695312034338713,-0.01621093787252903,-0.015299479477107525,0.08645833283662796,0.10312499850988388,0.02421874925494194,32.79999923706055,0.5249999761581421,1.0458333492279053,7.1608,4.7219022766725804e-06,9.489208263276169e-06
79,0.02057291753590107,0.00501302070915699,0.0009847005130723119,-0.014583333395421505,-0.01634114608168602,0.07864583283662796,0.0989583358168602,0.03333333507180214,28.399999618530273,0.5666666626930237,1.0583332777023315,7.2714,4.735631776591676e-06,9.514425712107162e-06
80,0.02460937574505806,0.005143229383975267,0.0011474608909338713,-0.01822916604578495,-0.01796874962747097,0.10520832985639572,0.10208333283662796,0.0338541679084301,28.0,0.6000000238418579,1.0416666269302368,7.2232,4.749186373661581e-06,9.539321910806986e-06
81,0.02265625074505806,0.005078124813735485,0.0011637370334938169,-0.01640624925494194,-0.02187499962747097,0.10208333283662796,0.10000000149011612,0.03281249850988388,30.399999618530273,0.5583333373069763,1.024999976158142,7.3025,4.762570468130261e-06,9.563904941463746e-06
82,0.03020833246409893,0.0052734375931322575,0.0012858073459938169,-0.02356770820915699,-0.0234375,0.12604166567325592,0.1041666641831398,0.0319010429084301,31.33333396911621,0.5249999761581421,1.037500023841858,7.2459,4.775788296252692e-06,9.588182584953923e-06
83,0.02734375,0.005078124813735485,0.0010904947994276881,-0.02109375037252903,-0.02460937574505806,0.1145833358168602,0.0989583358168602,0.04114583507180214,31.46666717529297,0.6083333492279053,1.0583332777023315,7.3255,4.7888439383401055e-06,9.612162335726725e-06
84,0.03307291492819786,0.005078124813735485,0.0011067708255723119,-0.02682291716337204,-0.02682291716337204,0.13854166865348816,0.0989583358168602,0.05156249925494194,27.733333587646484,0.5083333253860474,1.037500023841858,7.3442,4.801741326321381e-06,9.635851415692333e-06
85,0.03177083283662796,0.004947916604578495,0.0011555989040061831,-0.02578124962747097,-0.02473958395421505,0.13958333432674408,0.09583333134651184,0.05312500149011612,29.600000381469727,0.6083333492279053,1.0333333015441895,7.3316,4.814484250851609e-06,9.659256787278466e-06
86,-0.0016140408115461469,0.0047471788711845875,0.0016954210586845875,0.008029513992369175,6.739298260072246e-05,0.0040690102614462376,0.0950520858168602,0.0018039279384538531,61.33333206176758,0.5277777910232544,1.0069444179534912,7.4073,4.8270763680000175e-06,9.682385165714318e-06
87,0.0004394531133584678,0.004687500186264515,0.0031575520988553762,0.0074218749068677425,-0.0015950520755723119,0.010286458767950535,0.09375,0.0014485677238553762,97.5999984741211,0.49166667461395264,1.0125000476837158,10.6197,4.83952120554674e-06,9.705243030596054e-06
88,0.0002868652227334678,0.004589843563735485,0.0013997395290061831,0.0056966147385537624,-0.0031901041511446238,0.01835937425494194,0.09166666865348816,0.002864583395421505,65.5999984741211,0.4833333194255829,0.9916666746139526,12.0518,4.851822168915615e-06,9.727836636783783e-06
89,0.0005371093866415322,0.0044270833022892475,0.0013671874767169356,0.00524088554084301,-0.0029459635261446238,0.02317708358168602,0.0885416641831398,0.0038736979477107525,64.80000305175781,0.5,1.0166666507720947,12.3865,4.863982546767913e-06,9.750172024675759e-06
90,0.0013509114505723119,0.004622395616024733,0.00146484375,0.0047200522385537624,-0.007096354383975267,0.02955729141831398,0.09166666865348816,0.00950520858168602,57.599998474121094,0.5083333253860474,1.0166666507720947,12.9422,4.8760055162800355e-06,9.772255029902106e-06
91,0.009440104477107525,0.00475260429084301,0.0033691406715661287,-0.0013264974113553762,-0.012630208395421505,0.04583333432674408,0.09479166567325592,0.01608072966337204,101.33333587646484,0.46666666865348816,0.9958333373069763,13.1679,4.887894148126346e-06,9.794091292476962e-06
92,0.01243489608168602,0.0044270833022892475,0.0013916015159338713,-0.006608073133975267,-0.007519531063735485,0.04635416716337204,0.0885416641831398,0.00794270820915699,60.266666412353516,0.5,1.0083333253860474,13.2343,4.899651411186678e-06,9.81568626544492e-06
93,0.012500000186264515,0.0043619791977107525,0.0013509114505723119,-0.0068359375,-0.008333333767950535,0.046875,0.08645833283662796,0.007552083116024733,66.66666412353516,0.550000011920929,1.0166666507720947,13.4472,4.9112801769966105e-06,9.837045223054999e-06
